,abstract,abstract-zh,authors,date,title,title-de,title-zh,url
10,"This paper presents our ongoing work toward developing an enterprise-ready Computer Using Generalist Agent (CUGA) system. Our research highlights the evolutionary nature of building agentic systems suitable for enterprise environments. By integrating state-of-the-art agentic AI techniques with a systematic approach to iterative evaluation, analysis, and refinement, we have achieved rapid and cost-effective performance gains, notably reaching a new state-of-the-art performance on the WebArena and AppWorld benchmarks. We detail our development roadmap, the methodology and tools that facilitated rapid learning from failures and continuous system refinement, and discuss key lessons learned and future challenges for enterprise adoption.","本文件介绍了我们目前为开发企业准备的计算机使用通用代理系统而开展的工作,我们的研究突出了适合企业环境的建筑代理系统的演变性质,通过将最先进的代理性AI技术与系统化的迭代评价、分析和完善方法相结合,我们取得了迅速和成本效益高的业绩收益,特别是在WebArena和AppWorld基准上取得了新的最新业绩,我们详细介绍了我们的发展路线图、促进从失败和持续系统完善中快速学习的方法和工具,并讨论了企业采用的关键经验教训和未来挑战。","Sami Marreed, Alon Oved, Avi Yaeli, Segev Shlomov, Ido Levy, Offer Akrabi, Aviad Sela, Asaf Adi, Nir Mashkif",2025-07-09T13:52:32Z,Towards Enterprise-Ready Computer Using Generalist Agent,Auf dem Weg zu Enterprise-Ready Computer mit Generalist Agent,争取利用通才代理实现企业-准备计算机,http://arxiv.org/abs/2503.01861v3
11,"This article introduces an imitation learning method for learning maximum entropy policies that comply with constraints demonstrated by expert trajectories executing a task. The formulation of the method takes advantage of results connecting performance to bounds for the KL-divergence between demonstrated and learned policies, and its objective is rigorously justified through a connection to a probabilistic inference framework for reinforcement learning, incorporating the reinforcement learning objective and the objective to abide by constraints in an entropy maximization setting. The proposed algorithm optimizes the learning objective with dual gradient descent, supporting effective and stable training. Experiments show that the proposed method can learn effective policy models for constraints-abiding behaviour, in settings with multiple constraints of different types, accommodating different modalities of demonstrated behaviour, and with abilities to generalize.","本条引入了一种模拟学习方法,以学习符合执行任务的专家轨迹所显示的限制的最大限度的诱变政策。该方法的制定利用了将表现与所显示和所学政策之间的KL-调和界限联系起来的结果,其目标通过与强化学习的概率推理框架相联系,纳入强化学习的目标和在恒温最大化环境中遵守限制的目标而得到严格合理解释。拟议的算法将学习目标优化为双梯度下降,支持有效和稳定的培训。实验表明,拟议的方法能够在不同类型、适应所显示行为的不同模式和普及能力的情况下学习约束行为的有效政策模式。","George Papadopoulos, George A. Vouros",2025-07-09T12:11:27Z,"Learning safe, constrained policies via imitation learning: Connection   to Probabilistic Inference and a Naive Algorithm","Sicheres Lernen, eingeschränkte Richtlinien durch Nachahmung des Lernens: Verbindung zur probabilistischen Inferenz und zu einem Naive-Algorithmus","通过模仿学习学习,学习安全、有限制的政策:与概率推论和自然算法的联系",http://arxiv.org/abs/2507.06780v1
12,"In multi-robot systems (MRS), cooperative localization is a crucial task for enhancing system robustness and scalability, especially in GPS-denied or communication-limited environments. However, adversarial attacks, such as sensor manipulation, and communication jamming, pose significant challenges to the performance of traditional localization methods. In this paper, we propose a novel distributed fault-tolerant cooperative localization framework to enhance resilience against sensor and communication disruptions in adversarial environments. We introduce an adaptive event-triggered communication strategy that dynamically adjusts communication thresholds based on real-time sensing and communication quality. This strategy ensures optimal performance even in the presence of sensor degradation or communication failure. Furthermore, we conduct a rigorous analysis of the convergence and stability properties of the proposed algorithm, demonstrating its resilience against bounded adversarial zones and maintaining accurate state estimation. Robotarium-based experiment results show that our proposed algorithm significantly outperforms traditional methods in terms of localization accuracy and communication efficiency, particularly in adversarial settings. Our approach offers improved scalability, reliability, and fault tolerance for MRS, making it suitable for large-scale deployments in real-world, challenging environments.","在多机器人系统中,合作本地化是提高系统稳健性和可扩缩性的关键任务,特别是在全球定位系统封闭或通信受限制的环境中。然而,对抗性攻击,例如传感器操纵和通信干扰,对传统本地化方法的性能构成重大挑战。在本文件中,我们提议建立一个新颖的分散式的容错合作本地化框架,以提高抵御敌对环境中的感应力和通信中断的能力。我们引入了适应性事件触发通信战略,根据实时感应和通信质量动态调整通信阈值。这一战略确保即使在传感器退化或通信失灵的情况下也实现最佳性能。此外,我们对拟议算法的趋同性和稳定性进行严格分析,展示其抵御约束性对抗敌对区的能力,并保持准确的状态估计。机器人天平实验结果表明,我们拟议的算法在本地化精确度和通信效率方面大大优于传统方法,特别是在对抗性环境下。我们的方法提高了多边遥感系统的可扩缩性、可靠性和错错容性,使之适合在现实世界中大规模部署,具有挑战性的环境。","Tohid Kargar Tasooji, Ramviyas Parasuraman",2025-07-09T11:15:19Z,Distributed Fault-Tolerant Multi-Robot Cooperative Localization in   Adversarial Environments,Distributed Fehler-Tolerant Multi-Roboter kooperative Lokalisierung in Adversarial Environments,在逆向环境中分散的分散式失责协调者多机器人合作地方化,http://arxiv.org/abs/2507.06750v1
13,"Decentralized learning provides a scalable alternative to traditional parameter-server-based training, yet its performance is often hindered by limited peer-to-peer communication. In this paper, we study how communication should be scheduled over time, including determining when and how frequently devices synchronize. Our empirical results show that concentrating communication budgets in the later stages of decentralized training markedly improves global generalization. Surprisingly, we uncover that fully connected communication at the final step, implemented by a single global merging, is sufficient to match the performance of server-based training. We further show that low communication in decentralized learning preserves the \textit{mergeability} of local models throughout training. Our theoretical contributions, which explains these phenomena, are first to establish that the globally merged model of decentralized SGD can converge faster than centralized mini-batch SGD. Technically, we novelly reinterpret part of the discrepancy among local models, which were previously considered as detrimental noise, as constructive components that accelerate convergence. This work challenges the common belief that decentralized learning generalizes poorly under data heterogeneity and limited communication, while offering new insights into model merging and neural network loss landscapes.","分散化学习为传统的参数服务器培训提供了可扩缩的替代办法,但是其绩效往往受到有限的同侪通信的阻碍。在本文中,我们研究沟通应如何安排一段时间,包括确定时间和频率的同步装置。我们的实证结果表明,将通信预算集中到分散化培训的后期阶段可明显改善全球普遍化。令人惊讶的是,我们发现,在最后一步通过单一全球合并进行的完全相连的通信足以与服务器培训的绩效相匹配。我们进一步表明,分散化学习中的低通信能在整个培训中保留当地模式的textit{mergeable}。我们解释这些现象的理论贡献首先确定,分散化的 SGD的全球合并模式可以比集中化的小型组合SGD速度更快。技术上,我们新重新解读了地方模式之间差异的一部分,这些模式过去被认为是有害的噪音,是加速趋同的建设性组成部分。这项工作挑战了一种共同的信念,即分散化学习在数据繁杂性和有限通信中一般化程度很低,同时对模型合并和神经网络景观损失提出了新的见解。","Tongtian Zhu, Tianyu Zhang, Mingze Wang, Zhanpeng Zhou, Can Wang",2025-07-09T04:56:56Z,A Single Merging Suffices: Recovering Server-based Learning Performance   in Decentralized Learning,Eine einzige Zusammenführung: Wiederherstellung serverbasierter Lernleistung im dezentralisierten Lernen,单一合并条件:在分散学习中恢复基于服务器的学习绩效,http://arxiv.org/abs/2507.06542v1
14,"We present Gradientsys, a next-generation multi-agent scheduling framework that coordinates diverse specialized AI agents using a typed Model-Context Protocol (MCP) and a ReAct-based dynamic planning loop. At its core, Gradientsys employs an LLM-powered scheduler for intelligent one-to-many task dispatch, enabling parallel execution of heterogeneous agents such as PDF parsers, web search modules, GUI controllers, and web builders. The framework supports hybrid synchronous/asynchronous execution, respects agent capacity constraints, and incorporates a robust retry-and-replan mechanism to handle failures gracefully. To promote transparency and trust, Gradientsys includes an observability layer streaming real-time agent activity and intermediate reasoning via Server-Sent Events (SSE). We offer an architectural overview and evaluate Gradientsys against existing frameworks in terms of extensibility, scheduling topology, tool reusability, parallelism, and observability. Experiments on the GAIA general-assistant benchmark show that Gradientsys achieves higher task success rates with reduced latency and lower API costs compared to a MinionS-style baseline, demonstrating the strength of its LLM-driven multi-agent orchestration.","我们提出了 "" 渐进式系统 "" ,这是一个下一代多剂列表框架,它利用一个打印模式-文本协议(MCP)和基于ReAct的动态规划环来协调各种专门的AI剂,其核心是, "" 梯子 "" 使用一个LLM动力调度器,用于智能一对多项任务发送,使PDF授精器、网络搜索模块、图形用户界面控制器和网络建设器等多种物剂能够平行执行。该框架支持混合同步/不同步执行,尊重代理能力限制,并纳入一个强有力的再试验和再规划机制,以优雅地处理失败。为了提高透明度和信任, "" 梯子 "" 包括一个可耐性层流转实时物剂活动以及通过服务器-智能事件(SSE)进行中间推理。我们提供了一个建筑概览,对照现有框架,如扩展性、表层表、工具可重复性、平行性和耐性。关于 "" 加速性 "" 工具 "" 的实验表明, "" 渐进式 "" 实现更高的任务成功率率率,以较低的压力和低压力型多制动性模型为示范。","Xinyuan Song, Zeyu Wang, Siyi Wu, Tianyu Shi, Lynn Ai",2025-07-09T03:40:56Z,Gradientsys: A Multi-Agent LLM Scheduler with ReAct Orchestration,Gradientsys: Ein Multi-Agent LLM Scheduler mit ReAct Orchestration,Gridientsyss: 配有重动作管弦的多代理性LLM调度器,http://arxiv.org/abs/2507.06520v1
15,"Translating wordplay across languages presents unique challenges that have long confounded both professional human translators and machine translation systems. This research proposes a novel approach for translating puns from English to French by combining state-of-the-art large language models with specialized techniques for wordplay generation.   Our methodology employs a three-stage approach. First, we establish a baseline using multiple frontier large language models with feedback based on a new contrastive learning dataset. Second, we implement a guided chain-of-thought pipeline with combined phonetic-semantic embeddings. Third, we implement a multi-agent generator-discriminator framework for evaluating and regenerating puns with feedback.   Moving beyond the limitations of literal translation, our methodology's primary objective is to capture the linguistic creativity and humor of the source text wordplay, rather than simply duplicating its vocabulary. Our best runs earned first and second place in the CLEF JOKER 2025 Task 2 competition where they were evaluated manually by expert native French speakers.   This research addresses a gap between translation studies and computational linguistics by implementing linguistically-informed techniques for wordplay translation, advancing our understanding of how language models can be leveraged to handle the complex interplay between semantic ambiguity, phonetic similarity, and the implicit cultural and linguistic awareness needed for successful humor.","翻译跨语言的文字游戏提出了独特的挑战,这些挑战长期以来一直困扰着专业的人类翻译员和机器翻译系统。本研究提出了将最先进的大语言模型与文字剧生成的专门技术相结合,把英语译成法语的新颖方法。我们的方法采用三阶段方法。首先,我们利用基于新的对比学习数据集的反馈,用多种前沿大语言模型建立一个基线。第二,我们实施一个带指导的思维链管道,将语音-语义嵌入结合起来。第三,我们实施一个多试剂的生成器/差异器框架,用于评估和用反馈重新生成标本。超越了文字翻译的局限性,我们的方法的主要目标是捕捉取原始文字剧的语言创造力和幽默感,而不是简单地复制其词汇。我们的最佳运行在CLEF JOKER 2025任务2中获得了第一和第二名的反馈。我们的研究通过应用语言智能化翻译技术解决了翻译和计算语言语言学之间的差距,推进了我们对于复杂语言模范模式的理解,从而能够利用复杂的语言模棱两极性来控制语言模型。","Russell Taylor, Benjamin Herbert, Michael Sana",2025-07-09T03:09:14Z,Pun Intended: Multi-Agent Translation of Wordplay with Contrastive   Learning and Phonetic-Semantic Embeddings,Pun Intended: Multi-Agent Übersetzung von Wordplay mit Kontrastivem Lernen und phonetisch-semantischen Einbettungen,未预期:多代理翻译与矛盾学习和语音-语言嵌入的文字游戏的多代理翻译,http://arxiv.org/abs/2507.06506v1
16,"As robots (edge-devices, agents) find uses in an increasing number of settings and edge-cloud resources become pervasive, wireless networks will often be shared by flows of data traffic that result from communication between agents and corresponding edge-cloud. In such settings, agent communicating with the edge-cloud is unaware of state of network resource, which evolves in response to not just agent's own communication at any given time but also to communication by other agents, which stays unknown to the agent. We address challenge of an agent learning a policy that allows it to decide whether or not to communicate with its cloud node, using limited feedback it obtains from its own attempts to communicate, to optimize its utility. The policy generalizes well to any number of other agents sharing the network and must not be trained for any particular network configuration. Our proposed policy is a DRL model Query Net (QNet) that we train using a proposed simulation-to-real framework. Our simulation model has just one parameter and is agnostic to specific configurations of any wireless network. It allows training an agent's policy over a wide range of outcomes that an agent's communication with its edge-cloud node may face when using a shared network, by suitably randomizing the simulation parameter. We propose a learning algorithm that addresses challenges observed in training QNet. We validate our simulation-to-real driven approach through experiments conducted on real wireless networks including WiFi and cellular. We compare QNet with other policies to demonstrate its efficacy. WiFi experiments involved as few as five agents, resulting in barely any contention for the network, to as many as fifty agents, resulting in severe contention. The cellular experiments spanned a broad range of network conditions, with baseline RTT ranging from a low of 0.07 second to a high of 0.83 second.","机器人( 隐形装置、 代理商) 在越来越多的设置中发现用途, 边缘云层资源变得十分普遍, 无线网络通常会被来自代理商之间通信和相应的边缘云层之间通信的数据流量共享。 在这种环境下, 与边缘库的代理商沟通并不了解网络资源的状况, 这不仅是因为代理商在任何特定时间自己的通信, 也是为了其他代理商的通信而演变的。 我们处理代理商学习一项政策的挑战, 该政策允许该代理商使用有限的反馈, 来决定是否与其云节点进行通信。 R 利用它从自己的通信尝试中获得的有限反馈, 以优化其效用。 在这种环境中, 与边缘的代理商进行通信。 我们的拟议政策是一个 DRL 模式 Query Net (QNet) , 不仅在任何特定的时间里, 也是为了应对其他代理商的通信。 我们的模拟模型只有一个参数, 并且对于任何无线网络的具体配置是不可知的。 它使得一个代理商在真实的网络上 面对一个清晰的策略, , 使用一个可观察到的虚拟的网络的模型, 将它作为我们所观测到一个稳定的网络的路径 。","Shivangi Agarwal, Adi Asija, Sanjit K. Kaul, Arani Bhattacharya, Saket Anand",2025-07-09T02:52:44Z,Learning To Communicate Over An Unknown Shared Network,Über ein unbekanntes gemeinsames Netzwerk kommunizieren lernen,学习通过未知共享网络进行交流,http://arxiv.org/abs/2507.06499v1
17,"Large language models (LLMs) have been increasingly used to build agents in social simulation because of their impressive abilities to generate fluent, contextually coherent dialogues. Such abilities can enhance the realism of models. However, the pursuit of realism is not necessarily compatible with the epistemic foundation of modelling. We argue that LLM agents, in many regards, are too human to model: they are too expressive, detailed and intractable to be consistent with the abstraction, simplification, and interpretability typically demanded by modelling. Through a model-building thought experiment that converts the Bass diffusion model to an LLM-based variant, we uncover five core dilemmas: a temporal resolution mismatch between natural conversation and abstract time steps; the need for intervention in conversations while avoiding undermining spontaneous agent outputs; the temptation to introduce rule-like instructions in prompts while maintaining conversational naturalness; the tension between role consistency and role evolution across time; and the challenge of understanding emergence, where system-level patterns become obscured by verbose micro textual outputs. These dilemmas steer the LLM agents towards an uncanny valley: not abstract enough to clarify underlying social mechanisms, while not natural enough to represent realistic human behaviour. This exposes an important paradox: the realism of LLM agents can obscure, rather than clarify, social dynamics when misapplied. We tease out the conditions in which LLM agents are ideally suited: where system-level emergence is not the focus, linguistic nuances and meaning are central, interactions unfold in natural time, and stable role identity is more important than long-term behavioural evolution. We call for repositioning LLM agents in the ecosystem of social simulation for future applications.","大型语言模型(LLMS)越来越多地被用于在社会模拟中建立代理人,因为其令人印象深刻的能力能够产生流畅的、符合背景特点的对话。这种能力可以增强模型的现实性。然而,追求现实主义并不一定与建模的缩略基础相容。我们认为,在许多方面,LLM代理商过于人性化:它们过于直观、详细和棘手,无法与建模通常要求的抽象、简化和可解释性相一致。通过将Bass传播模型转换成以LLM为基础的变异体的建模性思想实验,我们发现了五个核心两难点:自然对话与抽象时间步骤不匹配;需要干预对话,同时避免自发的代理产出;在保持自然自然自然自然特性的同时,引入符合规则的指示;角色一致性和角色演进之间的紧张关系;以及理解的出现,即系统层面的格局因verbose 微观文字产出而变得模糊不清。这些两难困境使LM代理商转向一个不透明谷:不能完全抽象地澄清重要的社会机制中的重要时间比抽象的运用时间性变化,同时,而不能充分反映人类的自然的动态的走向的动态的走向的走向,而使人类的走向的走向的走向的走向更接近:我们所处系的走向的走向的走向的走向,而不能代表的走向的走向的走向的走向的走向的走向的走向,而使我们的走向的走向的走向的走向是:我们的走向。","Yongchao Zeng, Calum Brown, Mark Rounsevell",2025-07-08T18:02:36Z,Too Human to Model:The Uncanny Valley of LLMs in Social Simulation --   When Generative Language Agents Misalign with Modelling Principles,Zu menschlich zum Modell:Das unheimliche Tal der LLMs in der sozialen Simulation -- Wenn Generative Sprachagenten mit Modellierungsgrundsätzen missverstehen,""" 人不宜模型:社会模拟中LLMs的奇坎尼谷 -- -- 当产生语言代理物与模拟原则不相符时 """,http://arxiv.org/abs/2507.06310v1
18,"In disaster response or surveillance operations, quickly identifying areas needing urgent attention is critical, but deploying response teams to every location is inefficient or often impossible. Effective performance in this domain requires coordinating a multi-robot inspection team to prioritize inspecting locations more likely to need immediate response, while also minimizing travel time. This is particularly challenging because robots must directly observe the locations to determine which ones require additional attention. This work introduces a multi-robot planning framework for coordinated time-critical multi-robot search under uncertainty. Our approach uses a graph neural network to estimate the likelihood of PoIs needing attention from noisy sensor data and then uses those predictions to guide a multi-robot model-based planner to determine the cost-effective plan. Simulated experiments demonstrate that our planner improves performance at least by 16.3\%, 26.7\%, and 26.2\% for 1, 3, and 5 robots, respectively, compared to non-learned and learned baselines. We also validate our approach on real-world platforms using quad-copters.","在救灾或监测行动中,迅速查明需要紧急注意的地区至关重要,但在每个地点部署应急小组是效率低下或往往不可能做到的。这一领域的有效工作需要协调多机器人检查组,以便优先检查更可能需要立即作出反应的地点,同时尽量减少旅行时间。这特别具有挑战性,因为机器人必须直接观察地点,以确定哪些地点需要额外注意。这项工作为在不确定情况下协调、时间紧迫、多机器人搜索引入了多机器人规划框架。我们的方法使用一个图形神经网络来估计需要从噪音感应数据中注意POIs的可能性,然后利用这些预测来指导多机器人模型规划师确定成本效益高的计划。模拟实验表明,我们的规划师与非学习和学习基线相比,至少可以提高1个、3个和5个机器人的性能,至少16.3、26.7和26.2。我们还验证了我们使用四分机在现实世界平台上的做法。","Abhish Khanal, Joseph Prince Mathew, Cameron Nowzari, Gregory J. Stein",2025-07-08T16:15:22Z,Learning-Augmented Model-Based Multi-Robot Planning for Time-Critical   Search and Inspection Under Uncertainty,Learning-Augmented Modellbasierte Multi-Roboter-Planung für zeitkritische Suche und Inspektion unter Unsicherheit,在不确定性下进行时间紧急搜索和检查的学习增强型模型多机器人规划,http://arxiv.org/abs/2507.06129v1
19,"As artificial intelligence transforms public sector operations, governments struggle to integrate technological innovations into coherent systems for effective service delivery. This paper introduces the Algorithmic State Architecture (ASA), a novel four-layer framework conceptualising how Digital Public Infrastructure, Data-for-Policy, Algorithmic Government/Governance, and GovTech interact as an integrated system in AI-enabled states. Unlike approaches that treat these as parallel developments, ASA positions them as interdependent layers with specific enabling relationships and feedback mechanisms. Through comparative analysis of implementations in Estonia, Singapore, India, and the UK, we demonstrate how foundational digital infrastructure enables systematic data collection, which powers algorithmic decision-making processes, ultimately manifesting in user-facing services. Our analysis reveals that successful implementations require balanced development across all layers, with particular attention to integration mechanisms between them. The framework contributes to both theory and practice by bridging previously disconnected domains of digital government research, identifying critical dependencies that influence implementation success, and providing a structured approach for analysing the maturity and development pathways of AI-enabled government systems.","由于人工智能改变了公共部门的运作,政府努力将技术创新纳入协调一致的系统,以有效提供服务。本文件介绍了 "" 算术国家架构 "" (ASA),这是一个新的四层框架,构思数字公共基础设施、数据换政策、政府/治理以及GovTech如何在AI支持的邦作为一个综合系统进行互动。与将两者视为平行发展的方法不同,ASA将它们定位为具有具体扶持关系和反馈机制的相互依存层。通过对爱沙尼亚、新加坡、印度和联合王国的执行情况进行比较分析,我们展示了基础数字基础设施如何促成系统数据收集,其中授权进行算法决策进程,最终体现在用户布局服务中。我们的分析表明,成功的实施需要所有层次的均衡发展,特别注意它们之间的整合机制。该框架通过弥合以前相互脱节的政府数字研究领域,确定影响执行成功的关键依赖性,以及提供分析AI支持的政府系统的成熟和发展途径的结构化方法,从而推动理论和实践。","Zeynep Engin, Jon Crowcroft, David Hand, Philip Treleaven",2025-07-08T15:13:41Z,The Algorithmic State Architecture (ASA): An Integrated Framework for   AI-Enabled Government,Die algorithmische Staatsarchitektur (ASA): Ein integrierter Rahmen für eine KI-fähige Regierung,高等级国家结构:大赦国际参与政府综合框架,http://arxiv.org/abs/2503.08725v3
20,"Continual Multi-Agent Reinforcement Learning (Co-MARL) requires agents to address catastrophic forgetting issues while learning new coordination policies with the dynamics team. In this paper, we delve into the core of Co-MARL, namely Relation Patterns, which refer to agents' general understanding of interactions. In addition to generality, relation patterns exhibit task-specificity when mapped to different action spaces. To this end, we propose a novel method called General Relation Patterns-Guided Task-Specific Decision-Maker (RPG). In RPG, agents extract relation patterns from dynamic observation spaces using a relation capturer. These task-agnostic relation patterns are then mapped to different action spaces via a task-specific decision-maker generated by a conditional hypernetwork. To combat forgetting, we further introduce regularization items on both the relation capturer and the conditional hypernetwork. Results on SMAC and LBF demonstrate that RPG effectively prevents catastrophic forgetting when learning new tasks and achieves zero-shot generalization to unseen tasks.","连续多机构强化学习(Co-MARL)要求代理商在与动态团队学习新的协调政策的同时,解决灾难性的遗忘问题。在本文中,我们深入探讨联合MARL的核心,即关系模式,即代理商对互动的一般理解。除了一般性外,关系模式在绘制到不同行动空间时显示出任务的具体特点。为此,我们提议了一个名为“通用关系模式-指导任务特定决策员(RPG)”的新方法。在RPG中,代理商利用关系捕捉者从动态观测空间提取了关系模式。这些任务、不可知关系模式随后通过一个有条件的超网络产生的任务决定制造者绘制到不同的行动空间。为了消除忘记,我们进一步在关系捕捉者和有条件的超网络上引入了规范项目。SMAC和LBF的成果表明,当学习新任务并实现对无形任务的零光化时,RPGPG能够有效防止灾难性的遗忘。","Chang Yao, Youfang Lin, Shoucheng Song, Hao Wu, Yuqing Ma, Shang Han, Kai Lv",2025-07-08T14:07:53Z,From General Relation Patterns to Task-Specific Decision-Making in   Continual Multi-Agent Coordination,Von den allgemeinen Beziehungsmustern zur aufgabenspezifischen Entscheidungsfindung in kontinuierlicher Multi-Agenten-Koordinierung,从一般关系模式到持续多机构协调的具体任务决策,http://arxiv.org/abs/2507.06004v1
21,"The increasing interest in research and innovation towards the development of autonomous agents presents a number of complex yet important scenarios of multiple AI Agents interacting with each other in an environment. The particular setting can be understood as exhibiting three possibly topologies of interaction - centrally coordinated cooperation, ad-hoc interaction and cooperation, and settings with noncooperative incentive structures. This article presents a comprehensive survey of all three domains, defined under the formalism of Federal Reinforcement Learning (RL), Decentralized RL, and Noncooperative RL, respectively. Highlighting the structural similarities and distinctions, we review the state of the art in these subjects, primarily explored and developed only recently in the literature. We include the formulations as well as known theoretical guarantees and highlights and limitations of numerical performance.","研究和创新对自主代理的发展的兴趣日益浓厚,这呈现出多种AI代理在环境中相互互动的一系列复杂而重要的情景,这种特殊环境可理解为展示了三种可能的互动模式----中央协调的合作、特设互动和合作,以及与不合作的激励结构的关系。本文章对联邦强化学习、分散的RL和不合作的RL等形式主义分别界定的所有三个领域进行了全面调查。我们强调了结构上的异同。我们审视了这些学科的先进程度,主要是最近才在文献中探讨和开发的。我们包括了各种表述以及已知的理论保障、重点以及数字性能的局限性。","Kemboi Cheruiyot, Nickson Kiprotich, Vyacheslav Kungurtsev, Kennedy Mugo, Vivian Mwirigi, Marvin Ngesa",2025-07-08T13:47:40Z,A Survey of Multi Agent Reinforcement Learning: Federated Learning and   Cooperative and Noncooperative Decentralized Regimes,Eine Umfrage über das Lernen von Multi-Agenten-Verstärkung: Föderiertes Lernen und kooperative und nichtkooperative dezentralisierte Regimes,多代理强化学习调查:联邦学习与合作及不合作的权力下放制度,http://arxiv.org/abs/2507.06278v1
22,"Creating a cast of characters by attending to their relational dynamics is a critical aspect of most long-form storywriting. However, our formative study (N=14) reveals that writers struggle to envision new characters that could influence existing ones, to balance similarities and differences among characters, and to intricately flesh out their relationships. Based on these observations, we designed Constella, an LLM-based multi-agent tool that supports storywriters' interconnected character creation process. Constella suggests related characters (FRIENDS DISCOVERY feature), reveals the inner mindscapes of several characters simultaneously (JOURNALS feature), and manifests relationships through inter-character responses (COMMENTS feature). Our 7-8 day deployment study with storywriters (N=11) shows that Constella enabled the creation of expansive communities composed of related characters, facilitated the comparison of characters' thoughts and emotions, and deepened writers' understanding of character relationships. We conclude by discussing how multi-agent interactions can help distribute writers' attention and effort across the character cast.","然而,我们的成型研究(N=14)揭示了作家们试图想象能够影响现有角色的新角色,平衡不同角色之间的异同,并错综复杂地丰富他们的关系。根据这些观察,我们设计了Constella,这是一个基于LLM的多剂工具,支持写作者的相互联系的字符创建过程。Constella建议了相关的字符(FRIENDS DiscoverY特征),同时揭示了几个字符的内心侧面(JOURNALS特征),并通过字符间反应(COMAMINS特征)展示了各种关系。我们与写作家的7-8天部署研究(N=11)显示,Constella帮助创建了由相关人物组成的广阔社区,促进了对角色思想和情感的比较,加深了作家对字符关系的了解。我们通过讨论多剂互动如何帮助将作者的注意力和精力分散到角色上。","Syemin Park, Soobin Park, Youn-kyung Lim",2025-07-08T09:39:02Z,Constella: Supporting Storywriters' Interconnected Character Creation   through LLM-based Multi-Agents,Constella: Unterstützung der miteinander verbundenen Charaktererstellung von Storywritern durch LLM-basierte Multi-Agenten,Constella:通过基于LLM的多种代理商支持故事作家的相互联系的创造,http://arxiv.org/abs/2507.05820v1
23,"Traffic congestion remains a major challenge for modern urban transportation, diminishing both efficiency and quality of life. While autonomous driving technologies and reinforcement learning (RL) have shown promise for improving traffic control, most prior work has focused on small-scale networks or isolated intersections. Large-scale mixed traffic control, involving both human-driven and robotic vehicles, remains underexplored. In this study, we propose a decentralized multi-agent reinforcement learning framework for managing large-scale mixed traffic networks, where intersections are controlled either by traditional traffic signals or by robotic vehicles. We evaluate our approach on a real-world network of 14 intersections in Colorado Springs, Colorado, USA, using average vehicle waiting time as the primary measure of traffic efficiency. We are exploring a problem that has not been sufficiently addressed: Is large-scale Multi-Agent Traffic Control (MTC) still feasible when facing time-varying Origin-Destination (OD) patterns?","虽然自主驾驶技术和强化学习(RL)对改善交通控制很有希望,但以往的大部分工作都集中在小型网络或孤立的交叉点上。大型混合交通控制,包括人驱动车辆和机器人车辆在内,仍然未得到充分探讨。在本研究报告中,我们提议建立一个分散的多剂强化学习框架,以管理大型混合交通网络,其中交叉点由传统交通信号或机器人车辆控制。我们用平均车辆等候时间作为交通效率的主要衡量标准,对美国科罗拉多州科罗拉多泉14个交叉点的现实世界网络进行评估。我们正在探索一个尚未充分解决的问题:大规模多点交通控制在面临时间变化的原产目的地模式时是否仍然可行?","Muyang Fan, Songyang Liu, Shuai Li, Weizi Li",2025-07-08T09:21:47Z,Origin-Destination Pattern Effects on Large-Scale Mixed Traffic Control   via Multi-Agent Reinforcement Learning,Origin-Destination-Muster Effekte auf großflächige gemischte Verkehrssteuerung durch Multi-Agenten-Verstärkungs-Lernen,通过多机构强化学习对大型混合交通控制的影响,http://arxiv.org/abs/2505.13543v2
24,"The emergence of Large Language Models (LLMs) with increasingly sophisticated natural language understanding and generative capabilities has sparked interest in the Agent-based Modelling (ABM) community. With their ability to summarize, generate, analyze, categorize, transcribe and translate text, answer questions, propose explanations, sustain dialogue, extract information from unstructured text, and perform logical reasoning and problem-solving tasks, LLMs have a good potential to contribute to the modelling process. After reviewing the current use of LLMs in ABM, this study reflects on the opportunities and challenges of the potential use of LLMs in ABM. It does so by following the modelling cycle, from problem formulation to documentation and communication of model results, and holding a critical stance.","具有日益精密的自然语言理解和遗传能力的大语言模型的出现引起了对以代理人为基础的模型界的兴趣,由于其能够总结、生成、分析、分类、抄录和翻译文本、回答问题、提出解释、保持对话、从非结构化文本中提取信息以及执行逻辑推理和解决问题的任务,LLMS具有促进模拟进程的良好潜力。在审查反弹道导弹中目前使用LMs的情况之后,这项研究反映了反弹道导弹中可能使用LMs的机会和挑战。它这样做的方式是遵循模拟周期,从问题拟订到文件整理和交流示范结果,以及采取批评立场。","Loïs Vanhée, Melania Borit, Peer-Olaf Siebers, Roger Cremades, Christopher Frantz, Önder Gürcan, František Kalvas, Denisa Reshef Kera, Vivek Nallur, Kavin Narasimhan, Martin Neumann",2025-07-08T07:17:24Z,Large Language Models for Agent-Based Modelling: Current and possible   uses across the modelling cycle,Große Sprachmodelle für agentenbasierte Modellierung: Aktuelle und mögliche Anwendungen über den Modellierungszyklus hinweg,用于代理建模的大型语言模型:当前和整个建模周期的可能用途,http://arxiv.org/abs/2507.05723v1
